"_time","All_Traffic.dvc","All_Traffic.src","All_Traffic.dest","All_Traffic.dest_port","values(All_Traffic.action)","values(All_Traffic.protocol)","values(All_Traffic.src_zone)","values(All_Traffic.dest_zone)"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.175","64.14.89.90",443,"allowed teardown",ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.179","64.14.89.90",443,"allowed teardown",ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.191","64.14.89.90",443,allowed,ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.201","64.14.89.90",443,allowed,ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.202","64.14.89.90",443,"allowed teardown",ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.203","64.14.89.90",443,"allowed teardown",ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.204","64.14.89.90",443,"allowed teardown",ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.208","64.14.89.90",443,"allowed teardown",ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.56","64.14.89.90",443,"allowed teardown",ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.61","64.14.89.90",443,teardown,ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.69","64.14.89.90",443,teardown,ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.86","64.14.89.90",443,"allowed teardown",ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.89.4.99","64.14.89.90",443,"allowed teardown",ip,"CUSTOMER-DISTRIBUTION","VENDOR-SERVICES"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.92.4.96","10.89.4.125",80,"allowed teardown",ip,"BDOC-CORE","CUSTOMER-DISTRIBUTION"
"2021-06-09T00:00:00.000-0500",bdn2f50,"10.92.4.98","10.89.4.125",80,"allowed teardown",ip,"BDOC-CORE","CUSTOMER-DISTRIBUTION"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.237.86.209","10.89.4.131",443,teardown,ip,"lpci-app-dmz","lpci-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.237.86.209","10.89.4.132",8443,"allowed teardown",ip,"lpci-app-dmz","lpci-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.237.86.210","10.89.4.131",443,"allowed teardown",ip,"lpci-app-dmz","lpci-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.237.86.210","10.89.4.132",8443,"allowed teardown",ip,"lpci-app-dmz","lpci-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.237.86.211","10.89.4.131",443,"allowed teardown",ip,"lpci-app-dmz","lpci-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.237.86.212","10.89.4.131",443,"allowed teardown",ip,"lpci-app-dmz","lpci-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.115.109",443,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.110",443,"allowed teardown",ip,"lnpci-agg","lnpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.196",135,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.196",139,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.196",445,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.197",135,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.197",139,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.197",445,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.198",135,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.198",139,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.198",445,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.202",135,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.202",139,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.118.202",445,blocked,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.209.152",135,blocked,ip,"debit-agg","debit-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.209.152",139,blocked,ip,"debit-agg","debit-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"10.89.4.1","156.55.209.152",445,blocked,ip,"debit-agg","debit-app-dmz"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.104",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.138",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.146",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.147",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.167",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.168",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.192",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.206",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.56",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.78",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.82",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",chn2f51,"156.55.209.152","10.89.4.99",2025,"allowed teardown",ip,"debit-app-dmz","debit-agg"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.236.134.51","10.89.4.119",9100,"allowed teardown",ip,"lpci-app-dmz","lpci-agg"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",31000,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",31906,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",31949,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",31981,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",31982,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",31985,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",31990,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",32390,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",33997,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35104,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35110,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35113,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35128,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35130,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35134,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35140,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35150,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35156,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35158,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35176,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35178,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35183,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35185,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35188,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35192,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35325,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35700,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35701,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35702,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35706,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35708,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35709,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35710,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35711,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35712,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35713,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35715,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35717,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35718,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35719,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35720,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35721,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35722,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35723,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35725,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35726,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35727,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35728,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35729,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35730,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35731,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35732,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35733,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35734,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35735,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35737,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35738,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35739,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35740,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35741,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35742,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35743,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35744,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35745,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35746,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35747,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35748,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35749,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35750,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35751,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35753,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35756,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35757,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35758,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35759,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35760,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35761,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35762,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35763,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35765,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35766,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35768,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35769,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35770,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35771,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35772,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35773,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35774,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35775,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35776,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35777,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35778,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35779,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35780,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35781,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35782,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35783,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35784,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35785,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35786,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35788,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35789,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35790,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35792,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35793,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35794,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35795,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35796,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35798,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35807,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35843,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",35900,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",38167,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.35",443,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",31000,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37156,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37379,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37398,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37451,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37452,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37463,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37539,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37543,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37569,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37589,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37593,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37632,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37645,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37654,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.36",37661,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",31000,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
